TIMESTAMP,1DW.PV,901DW.PV,2DW.PV,902DW.PV,3DW.PV,903DW.PV,WTHR_PRESS_IN,41AI117E.PV,WTHR_RH,41AI117G.PV,WTHR_T_LOWER_F,41AI117A.PV,WTHR_SPEED_MPH,41AI117B.PV,WTHR_DIR_DEG,41AI117C.PV,90FR506.PV,90FR504B.PV,90AR500.PV,90AR500A.PV,90AR500R.PV,90AR500AA.PV,90AR500S.PV,90AR500C.PV,90AR500D.PV,90AR500E.PV,90AR500F.PV,90AR500G.PV,90AR500K.PV,90AR500L.PV,90AR500M.PV,90AR500N.PV,90AR500Q.PV,1WQJ.PV,901WQJ.PV,1SPSJ.PV,901SPSJ.PV,1STSJ.PV,901STSJ.PV,1CTIM.PV,901CTIM.PV,1CTDA1.PV,901CTDA1.PV,1CPD.PV,901CPD.PV,1AFPAP.PV,901AFPAP.PV,1TTXC.PV,901TTXC.PV,90AQ137.FGCOGEN1GTG.PV,90FGCOGEN1GTG,2WQJ.PV,902WQJ.PV,2SPSJ.PV,902SPSJ.PV,2STSJ.PV,902STSJ.PV,2CTIM.PV,902CTIM.PV,2CTDA1.PV,902CTDA1.PV,2CPD.PV,902CPD.PV,2AFPAP.PV,902AFPAP.PV,2TTXC.PV,902TTXC.PV,90AQ237.FGCOGEN2GTG.PV,90FGCOGEN2GTG,3WQJ.PV,903WQJ.PV,3SPSJ.PV,903SPSJ.PV,3STSJ.PV,903STSJ.PV,3CTIM.PV,903CTIM.PV,3CTDA1.PV,903CTDA1.PV,3CPD.PV,903CPD.PV,3AFPAP.PV,903AFPAP.PV,3TTXC.PV,903TTXC.PV,90AQ337.FGCOGEN3GTG.PV,90FGCOGEN3GTG
26-Nov-22 10:00:00,40.43310165,40.43310165,42.90135956,42.85710907,41.34360504,41.34360504,30.21866989,30.21901131,94.72988129,94.6190033,41.84220505,41.84220505,11.90929031,16.03000069,162.7717285,172.1973114,1069.878418,462.2140198,998.3275146,0.590100706,18.43052673,6.416772842,71.59659576,1.168515086,0.754126668,0.331452876,0.213333696,0.247646913,4.286824703,72.48808289,9.30492115,4.704770088,0.083549164,Scan Off,8.248731613,Scan Off,341.0638123,Scan Off,548.1153564,Scan Off,46.67737579,Scan Off,650.4384155,Scan Off,172.0611267,Scan Off,30.30720901,Scan Off,1001.169739,477.7760315,Calc Failed,Scan Off,7.805912018,Scan Off,339.5306091,Scan Off,530.1253052,Scan Off,46.34141922,Scan Off,643.1434326,Scan Off,169.8612366,Scan Off,30.30294418,Scan Off,1005.31311,491.1949463,Calc Failed,Scan Off,7.775828362,Scan Off,346.8954773,Scan Off,527.03479,Scan Off,45.60310364,Scan Off,642.3649902,Scan Off,167.0102997,Scan Off,30.29198074,Scan Off,1010.500488,479.8795471,Calc Failed
26-Nov-22 11:00:00,40.63084793,40.63084793,42.82410049,42.90761948,41.74849319,41.74849319,30.21081734,30.21382523,91.94394684,91.7440033,42.03354263,41.99788666,11.45051956,15.34300041,169.7080536,165.4644012,1062.627808,466.6107483,999.8181152,0.590567887,18.44101334,6.313278198,71.66573334,1.174656153,0.763359904,0.332130909,0.213769883,0.252306372,4.23330164,72.671875,9.292453766,4.66549015,0.08737886,Scan Off,8.406970024,Scan Off,342.6295166,Scan Off,548.1809082,Scan Off,46.80183792,Scan Off,650.7330322,Scan Off,172.2861633,Scan Off,30.30049515,Scan Off,1001.524841,478.0638123,Calc Failed,Scan Off,8.042203903,Scan Off,339.3006897,Scan Off,533.2181396,Scan Off,46.18478775,Scan Off,643.105896,Scan Off,169.9241638,Scan Off,30.29642868,Scan Off,1005.161621,492.0784302,Calc Failed,Scan Off,8.362298012,Scan Off,346.073761,Scan Off,528.3492432,Scan Off,45.77236938,Scan Off,643.1911011,Scan Off,167.1820984,Scan Off,30.28126144,Scan Off,1009.607849,481.5057983,Calc Failed
26-Nov-22 12:00:00,40.53660583,40.53660583,42.87802887,42.8697319,41.86655045,41.86655045,30.18416786,30.18111229,90.75089264,90.59100342,42.48831177,42.31002045,20.8384552,18.31999969,177.0924835,154.6888885,1064.126709,469.2297363,998.1829224,0.590100706,18.40462112,6.332139492,71.55490112,1.148712039,0.757487059,0.327997148,0.206315577,0.254367322,4.296794891,72.8551712,9.11707592,4.612591743,0.091346346,Scan Off,8.046164513,Scan Off,337.8907166,Scan Off,549.097168,Scan Off,46.9565773,Scan Off,650.7883911,Scan Off,171.990921,Scan Off,30.27302551,Scan Off,1001.638916,475.8108826,Calc Failed,Scan Off,8.028853416,Scan Off,339.3826599,Scan Off,536.5388794,Scan Off,46.72560501,Scan Off,643.7721558,Scan Off,169.7558746,Scan Off,30.27141953,Scan Off,1005.64032,489.7087708,Calc Failed,Scan Off,8.372419357,Scan Off,348.094696,Scan Off,529.1682129,Scan Off,46.00731277,Scan Off,643.3331299,Scan Off,167.2626343,Scan Off,30.25375366,Scan Off,1010.324402,478.9732971,Calc Failed
26-Nov-22 13:00:00,40.4859848,40.4859848,42.66955948,42.6234436,41.60786057,41.60786057,30.15894508,30.15878868,88.80270386,87.98799896,42.62473679,42.6611557,9.396810532,16.94600105,165.2495117,172.0156097,1081.417114,461.4851685,997.7379761,0.589677989,18.38409805,6.330229759,71.56314087,1.120044708,0.75639075,0.332698047,0.214345217,0.242958203,4.281332016,72.93726349,9.059429169,4.645690441,0.079620518,Scan Off,8.087201118,Scan Off,342.8278809,Scan Off,548.7667236,Scan Off,47.45630264,Scan Off,651.5568848,Scan Off,171.6761627,Scan Off,30.24671555,Scan Off,1002.573303,479.3875732,Calc Failed,Scan Off,7.753233433,Scan Off,339.085968,Scan Off,530.7599487,Scan Off,46.96459198,Scan Off,643.7657471,Scan Off,169.3331757,Scan Off,30.2438736,Scan Off,1006.518982,489.45047,Calc Failed,Scan Off,8.019267082,Scan Off,345.0877075,Scan Off,528.1143188,Scan Off,46.45937729,Scan Off,643.6187134,Scan Off,166.9372253,Scan Off,30.23244095,Scan Off,1011.164734,483.0851746,Calc Failed
26-Nov-22 14:00:00,40.31534195,40.31534195,42.54802704,42.60476303,41.41785049,41.41785049,30.12927818,30.12912369,86.99552155,86.71299744,43.5194664,43.5194664,11.44996548,11.22099972,161.5038147,148.7265015,1075.853027,460.4934387,998.0272217,0.589121819,18.35792732,6.194040298,71.61017609,1.130428076,0.73126775,0.319212168,0.204385921,0.241376996,4.212303162,73.38274384,8.988098145,4.511261463,0.084884889,Scan Off,8.352390289,Scan Off,341.4785461,Scan Off,548.7671509,Scan Off,48.12516785,Scan Off,652.7520752,Scan Off,171.1149597,Scan Off,30.21155167,Scan Off,1002.569519,473.7308655,Calc Failed,Scan Off,8.188304901,Scan Off,339.334259,Scan Off,537.2053833,Scan Off,47.71306992,Scan Off,645.5044556,Scan Off,169.2276611,Scan Off,30.21100616,Scan Off,1006.602112,487.9184265,Calc Failed,Scan Off,8.483516693,Scan Off,345.713623,Scan Off,528.9202881,Scan Off,46.98894119,Scan Off,645.2507935,Scan Off,166.4307709,Scan Off,30.20225143,Scan Off,1011.27002,481.2520142,Calc Failed
26-Nov-22 15:00:00,40.08423233,40.08423233,42.33810043,42.57578278,41.17550278,41.17550278,30.09926987,30.09946823,85.76009369,85.66100311,44.05251312,43.90980148,12.3652668,10.99200058,139.1978302,150.3019867,1046.226074,462.2149963,996.5922241,0.589967191,18.39854431,6.487606525,71.46499634,1.116358399,0.77242738,0.325666696,0.205480739,0.256044239,4.380265713,72.51911926,9.097510338,4.752081871,0.087442189,Scan Off,8.156402588,Scan Off,343.0904541,Scan Off,548.6801147,Scan Off,48.46453857,Scan Off,652.8163452,Scan Off,170.5203247,Scan Off,30.18777466,Scan Off,1003.691589,475.2087097,Calc Failed,Scan Off,8.088587761,Scan Off,339.2672424,Scan Off,535.0706787,Scan Off,47.95679092,Scan Off,645.1393433,Scan Off,168.7540588,Scan Off,30.18609619,Scan Off,1007.337219,489.0784912,Calc Failed,Scan Off,8.329030037,Scan Off,345.6469116,Scan Off,529.0994263,Scan Off,47.24559784,Scan Off,645.3446045,Scan Off,166.4597015,Scan Off,30.17461014,Scan Off,1012.220276,479.3328552,Calc Failed
26-Nov-22 16:00:00,40.2522583,40.2522583,42.695858,42.64963913,41.41001892,41.41001892,30.0700531,30.07034302,85.98085785,86.33799744,43.83845139,43.90980148,15.34267235,14.88500023,133.4765472,153.4107666,1076.545654,465.3199463,998.6835327,0.589655757,18.38046455,6.249215126,71.63106537,1.125886559,0.747447908,0.321024835,0.205045521,0.254872441,4.21741724,73.14956665,9.044122696,4.597131729,0.088269375,Scan Off,8.064226151,Scan Off,339.4272156,Scan Off,548.7914429,Scan Off,48.36062241,Scan Off,652.4264526,Scan Off,170.8843384,Scan Off,30.15615845,Scan Off,1004.207336,473.3500977,Calc Failed,Scan Off,8.193328857,Scan Off,339.6130676,Scan Off,536.1256104,Scan Off,47.6312561,Scan Off,644.7295532,Scan Off,168.9151154,Scan Off,30.1545639,Scan Off,1007.185303,487.5174255,Calc Failed,Scan Off,8.323178291,Scan Off,347.9308472,Scan Off,529.2073364,Scan Off,47.17812729,Scan Off,644.9276123,Scan Off,166.3934479,Scan Off,30.1432991,Scan Off,1012.653748,478.4883118,Calc Failed
26-Nov-22 17:00:00,40.0925293,40.0925293,42.62457657,42.56997681,41.20746613,41.20746613,30.03647614,30.03652,88.23947906,87.8809967,43.3637085,43.3637085,14.42919445,20.8390007,154.2649231,154.9321136,1063.074219,467.6957703,998.7391357,0.590523422,18.41219902,6.33219862,71.57115936,1.132565618,0.76511687,0.326581806,0.20754832,0.270199716,4.294813156,72.81204224,9.091959,4.675521374,0.09145125,Scan Off,7.963118553,Scan Off,340.0523376,Scan Off,548.3015137,Scan Off,47.88388443,Scan Off,651.6958008,Scan Off,170.3653107,Scan Off,30.12195587,Scan Off,1003.762695,471.0402832,Calc Failed,Scan Off,7.99369669,Scan Off,339.4482117,Scan Off,535.2357178,Scan Off,47.47764206,Scan Off,644.6063232,Scan Off,168.5932007,Scan Off,30.12025833,Scan Off,1007.510071,486.8486633,Calc Failed,Scan Off,8.342298508,Scan Off,346.2545471,Scan Off,529.2637329,Scan Off,46.96371078,Scan Off,644.7446289,Scan Off,166.0192871,Scan Off,30.10533905,Scan Off,1012.261353,476.8262939,Calc Failed
26-Nov-22 18:00:00,40.05042267,40.05042267,42.5301857,42.4224205,41.15667343,41.15667343,29.98553085,29.98873711,88.10658264,87.78500366,44.22137451,44.22137451,21.06738091,14.88500023,152.6977234,150.7448883,1056.35437,467.5461731,998.4498901,0.589855969,18.38978004,6.313312531,71.60028076,1.136327267,0.760713458,0.326911479,0.210941032,0.251611322,4.255222321,72.95597076,9.058974266,4.649118423,0.080896936,Scan Off,8.171125412,Scan Off,337.4906616,Scan Off,548.1005859,Scan Off,48.29656982,Scan Off,652.4329834,Scan Off,170.3239136,Scan Off,30.06805801,Scan Off,1004.264709,472.1184082,Calc Failed,Scan Off,7.805974007,Scan Off,339.432373,Scan Off,531.8974609,Scan Off,47.65504456,Scan Off,644.789856,Scan Off,168.229187,Scan Off,30.07029343,Scan Off,1008.607239,485.779541,Calc Failed,Scan Off,7.988732338,Scan Off,348.1940308,Scan Off,528.7046509,Scan Off,47.14363861,Scan Off,644.5751953,Scan Off,165.4720764,Scan Off,30.05622101,Scan Off,1013.778381,475.6760559,Calc Failed
26-Nov-22 19:00:00,40.01252747,40.01252747,42.45661926,42.36182404,41.0253334,41.0253334,29.944664,29.94784927,87.73712158,87.90100098,44.92448425,44.92448425,25.64390945,21.98400116,147.1590576,156.6330566,1064.859131,462.6260376,1000.619019,0.589811504,18.37888527,6.114547729,71.74688721,1.145601749,0.742535174,0.321801692,0.20727472,0.260783762,4.11515522,73.48889923,8.9909935,4.523923874,0.088485718,Scan Off,8.164683342,Scan Off,342.740509,Scan Off,549.2180786,Scan Off,49.41551208,Scan Off,653.8157349,Scan Off,169.7426147,Scan Off,30.03392029,Scan Off,1005.542358,472.4573975,Calc Failed,Scan Off,8.209052086,Scan Off,340.0240479,Scan Off,538.156311,Scan Off,48.64525223,Scan Off,646.3743896,Scan Off,168.0593109,Scan Off,30.02962112,Scan Off,1008.906067,486.5159912,Calc Failed,Scan Off,8.256513596,Scan Off,347.141571,Scan Off,528.8678589,Scan Off,48.26254272,Scan Off,646.1325073,Scan Off,165.354187,Scan Off,30.02208328,Scan Off,1014.224243,476.8062439,Calc Failed
26-Nov-22 20:00:00,39.74534607,39.74534607,42.20505524,42.1707077,40.88114166,40.88114166,29.9138279,29.91212845,88.40586853,88.53500366,45.93651581,45.90075302,14.65682602,20.8390007,153.7419891,141.456131,1057.605591,464.3471069,998.227417,0.58941102,18.36472702,6.222208023,71.59689331,1.13537693,0.739583671,0.319973528,0.20560582,0.248021573,4.230669022,73.30620575,8.962561607,4.542832375,0.086963229,Scan Off,7.882480145,Scan Off,340.1924133,Scan Off,549.4354248,Scan Off,50.0679245,Scan Off,654.3342285,Scan Off,168.769455,Scan Off,29.99835968,Scan Off,1007.171082,471.3574829,Calc Failed,Scan Off,7.858782768,Scan Off,339.4651794,Scan Off,534.1940918,Scan Off,49.68117905,Scan Off,646.6600342,Scan Off,167.3378754,Scan Off,29.99670792,Scan Off,1010.55365,482.8491211,Calc Failed,Scan Off,8.280528069,Scan Off,347.8986511,Scan Off,529.4542847,Scan Off,48.96389389,Scan Off,647.3328857,Scan Off,165.1151581,Scan Off,29.98959351,Scan Off,1015.135254,474.897522,Calc Failed
26-Nov-22 21:00:00,39.76581192,39.76581192,42.21653366,42.11379623,40.53901672,40.53901672,29.86923409,29.8694191,93.25174713,93.59500122,45.93976974,45.93976974,10.765131,17.86199951,130.6476288,138.6685638,1052.043945,465.3575439,998.4387817,0.590367675,18.3950367,6.276332855,71.54571533,1.13596189,0.752659023,0.325386196,0.208305791,0.260830253,4.298904419,73.02914429,9.000980377,4.619708061,0.091784403,Scan Off,8.210843086,Scan Off,339.0660095,Scan Off,549.9329224,Scan Off,50.03313065,Scan Off,654.5368652,Scan Off,168.8466949,Scan Off,29.94977188,Scan Off,1007.783752,467.8112793,Calc Failed,Scan Off,7.818204403,Scan Off,339.5157776,Scan Off,534.9036865,Scan Off,49.77739716,Scan Off,646.5787964,Scan Off,166.805191,Scan Off,29.94944,Scan Off,1011.112671,483.0039978,Calc Failed,Scan Off,7.490628242,Scan Off,346.0900269,Scan Off,526.5648804,Scan Off,48.96393585,Scan Off,645.9990845,Scan Off,163.6939697,Scan Off,29.94368362,Scan Off,1017.01178,469.9789124,Calc Failed
26-Nov-22 22:00:00,39.55273438,39.55273438,42.11809158,42.14877701,40.32053757,40.32053757,29.81485939,29.8178463,92.62850952,92.87999725,46.28836823,46.25265884,14.65582466,14.42700005,155.2181854,157.5032196,1059.271851,461.1116943,997.5822754,0.589900494,18.3674221,6.324391365,71.50624847,1.124428988,0.755383134,0.333791792,0.219745606,0.249580443,4.314252377,73.10570526,8.889266014,4.60162735,0.081828952,Scan Off,7.970210075,Scan Off,342.9433899,Scan Off,550.1954346,Scan Off,50.34399033,Scan Off,654.6750488,Scan Off,168.2095184,Scan Off,29.89326096,Scan Off,1008.638184,468.4766541,Calc Failed,Scan Off,8.148822784,Scan Off,339.5969238,Scan Off,538.8228149,Scan Off,49.84928894,Scan Off,647.6854248,Scan Off,166.5324707,Scan Off,29.89420319,Scan Off,1011.690552,484.0508728,Calc Failed,Scan Off,7.532198906,Scan Off,345.9099121,Scan Off,527.333252,Scan Off,49.45966339,Scan Off,646.6696777,Scan Off,163.5588074,Scan Off,29.88524246,Scan Off,1017.816223,471.3591919,Calc Failed
26-Nov-22 23:00:00,39.43481827,39.43481827,42.05966949,42.1102562,40.26343155,40.26343155,29.77352524,29.77364731,92.31997681,92.40499878,46.39889908,46.29164505,20.60871696,9.618000031,166.7755432,148.4432068,1065.431885,462.3644104,998.0272217,0.588899314,18.32865334,6.078649998,71.60762024,1.121264696,0.708453894,0.312979996,0.20153214,0.237012461,4.187749863,73.79297638,8.827807426,4.443090916,0.088482097,Scan Off,7.66255188,Scan Off,341.3649902,Scan Off,547.2978516,Scan Off,49.52248764,Scan Off,653.9317017,Scan Off,167.9013214,Scan Off,29.84728241,Scan Off,1009.123291,469.8726196,Calc Failed,Scan Off,7.982186317,Scan Off,338.8738098,Scan Off,536.8551025,Scan Off,49.80570602,Scan Off,647.4927368,Scan Off,166.2109375,Scan Off,29.85211563,Scan Off,1011.777832,484.1956482,Calc Failed,Scan Off,7.206544399,Scan Off,343.9874268,Scan Off,526.182251,Scan Off,49.33137512,Scan Off,645.9651489,Scan Off,163.0384064,Scan Off,29.84771347,Scan Off,1018.661255,470.7129517,Calc Failed
27-Nov-22 00:00:00,39.33808899,39.33808899,42.0213623,42.04976273,40.41312408,40.41312408,29.72507668,29.72663879,94.34745789,94.19499969,45.58575821,45.55007553,18.54753113,10.5340004,170.2079926,170.8520355,1080.444946,460.8489075,997.382019,0.589566767,18.36712646,6.186870098,71.5249939,1.135119081,0.714888334,0.31710878,0.20386219,0.239167973,4.288110256,73.31364441,8.971099854,4.540531158,0.089595392,Scan Off,7.739455223,Scan Off,340.6846008,Scan Off,549.154541,Scan Off,49.63660049,Scan Off,653.9125366,Scan Off,167.7824249,Scan Off,29.8025322,Scan Off,1009.382568,467.5558167,Calc Failed,Scan Off,8.066226959,Scan Off,339.5961914,Scan Off,537.1929932,Scan Off,49.78557968,Scan Off,646.7643433,Scan Off,166.3077698,Scan Off,29.80619431,Scan Off,1012.166016,481.137085,Calc Failed,Scan Off,7.859573841,Scan Off,345.0235901,Scan Off,528.7659302,Scan Off,49.02001572,Scan Off,646.6022339,Scan Off,163.4353485,Scan Off,29.79517746,Scan Off,1017.750671,469.9642029,Calc Failed
27-Nov-22 01:00:00,38.97728348,38.97728348,41.63477325,41.61703491,40.31867218,40.31867218,29.7152977,29.71379089,96.29949188,96.29199982,45.4677887,45.4320755,9.847000122,9.847000122,210.1508942,212.9494629,1064.38147,457.182373,998.6945801,0.590345442,18.39850807,6.209383965,71.55656433,1.156069994,0.74245429,0.354697049,0.239703774,0.226692408,4.289640427,73.13685608,9.0147295,4.561478615,0.06829299,Scan Off,7.188210487,Scan Off,340.3752747,Scan Off,545.1715088,Scan Off,50.99489212,Scan Off,654.723938,Scan Off,166.6747284,Scan Off,29.78813171,Scan Off,1011.289246,465.1151428,Calc Failed,Scan Off,7.796441078,Scan Off,339.1698914,Scan Off,538.4927979,Scan Off,51.98978043,Scan Off,648.9574585,Scan Off,164.8854675,Scan Off,29.7930336,Scan Off,1015.36969,478.9220886,Calc Failed,Scan Off,8.171103477,Scan Off,347.6680908,Scan Off,529.3682251,Scan Off,49.76313782,Scan Off,647.9873047,Scan Off,162.9146576,Scan Off,29.78666687,Scan Off,1018.630432,469.9078674,Calc Failed
27-Nov-22 02:00:00,39.31442642,39.31442642,41.59305191,41.5773468,40.21604156,40.21604156,29.72741127,29.72865677,89.26963043,88.8010025,44.22137451,44.22137451,17.62763977,11.6789999,260.7465515,281.7279663,1075.095825,465.0207214,1001.308716,0.590122938,18.40289497,6.020280838,71.77220917,1.181211829,0.724992931,0.320026278,0.208416805,0.261271358,4.100254059,73.55223083,9.104651451,4.435028553,0.091631912,Scan Off,7.748533249,Scan Off,341.7437744,Scan Off,548.8364258,Scan Off,50.90022278,Scan Off,655.0354614,Scan Off,167.4901123,Scan Off,29.79966736,Scan Off,1009.479675,464.7060547,Calc Failed,Scan Off,7.827845573,Scan Off,339.4981384,Scan Off,540.0375977,Scan Off,52.06184387,Scan Off,649.3127441,Scan Off,165.1524658,Scan Off,29.80755997,Scan Off,1014.282776,477.5406189,Calc Failed,Scan Off,8.134155273,Scan Off,345.7131653,Scan Off,530.6471558,Scan Off,50.32307816,Scan Off,649.3688354,Scan Off,162.8204041,Scan Off,29.79328156,Scan Off,1018.481995,468.76651,Calc Failed
27-Nov-22 03:00:00,39.80633926,39.80633926,41.99864197,42.17303085,40.56861496,40.56861496,29.7581234,29.75813293,87.27550507,87.22299957,42.32621384,42.50461578,9.847114563,13.51099968,305.3658752,302.8555908,1043.857056,462.7383423,995.6800537,0.590456665,18.43453789,6.553692341,71.37330627,1.155841708,0.754364431,0.330878466,0.209268838,0.248416334,4.483298779,72.11383057,9.254572868,4.814323902,0.081515208,Scan Off,7.887575626,Scan Off,339.7285461,Scan Off,547.6106567,Scan Off,48.41263199,Scan Off,652.3695068,Scan Off,168.5398712,Scan Off,29.83156204,Scan Off,1007.772278,469.1421814,Calc Failed,Scan Off,7.994480133,Scan Off,339.3336792,Scan Off,536.3907471,Scan Off,50.15872955,Scan Off,646.7583618,Scan Off,166.1918793,Scan Off,29.83657455,Scan Off,1012.275635,482.3720398,Calc Failed,Scan Off,8.377705574,Scan Off,347.4707642,Scan Off,529.7391968,Scan Off,49.26679993,Scan Off,648.0564575,Scan Off,163.6733246,Scan Off,29.82923126,Scan Off,1016.937683,472.6030273,Calc Failed
27-Nov-22 04:00:00,40.00800323,40.00800323,42.45690155,42.51194763,41.05310822,41.05310822,29.76533699,29.76551247,89.5357132,89.29100037,39.11944199,39.58389664,5.49600029,5.49600029,243.4483948,257.609375,1049.46228,466.7041626,995.7802124,0.590679109,18.44723892,6.620056152,71.3775177,1.157167554,0.766897142,0.329940736,0.204910114,0.252540141,4.492264271,71.90103912,9.329124451,4.861779213,0.084284067,Scan Off,7.745045662,Scan Off,342.0927124,Scan Off,546.5262451,Scan Off,46.31064987,Scan Off,649.9228516,Scan Off,169.5497742,Scan Off,29.83938217,Scan Off,1005.330505,473.0535889,Calc Failed,Scan Off,8.226438522,Scan Off,339.7120056,Scan Off,542.24823,Scan Off,47.09983826,Scan Off,643.5529785,Scan Off,167.521225,Scan Off,29.84557343,Scan Off,1009.7995,487.5004578,Calc Failed,Scan Off,7.995070457,Scan Off,345.9096069,Scan Off,528.2206421,Scan Off,45.52637863,Scan Off,643.1165771,Scan Off,165.2688751,Scan Off,29.83718109,Scan Off,1014.230591,476.1415405,Calc Failed
27-Nov-22 05:00:00,39.97448349,39.97448349,42.06899261,42.11470795,40.86973953,40.86973953,29.75402451,29.75395584,77.21207428,77.63300323,40.14139557,39.8561058,14.88417625,15.5720005,265.1459351,267.3662415,1054.233521,461.3913574,998.0494385,0.590345442,18.43312645,6.32452631,71.57485962,1.1743505,0.740527809,0.324464828,0.203682989,0.252729863,4.303795338,72.62827301,9.281676292,4.681544304,0.084430769,Scan Off,7.924263477,Scan Off,342.7785339,Scan Off,546.147644,Scan Off,46.65786362,Scan Off,650.4579468,Scan Off,169.5969238,Scan Off,29.82595062,Scan Off,1005.089905,470.4108276,Calc Failed,Scan Off,7.680639267,Scan Off,339.0377502,Scan Off,535.8352051,Scan Off,48.18291473,Scan Off,644.5911255,Scan Off,167.1370239,Scan Off,29.83636856,Scan Off,1010.895874,484.6265259,Calc Failed,Scan Off,7.724836826,Scan Off,348.2916565,Scan Off,526.9428711,Scan Off,46.39762115,Scan Off,644.0117798,Scan Off,164.7250519,Scan Off,29.82541275,Scan Off,1014.965759,474.6222229,Calc Failed
27-Nov-22 06:00:00,40.18733597,40.18733597,42.28926849,42.30197144,41.0153923,41.0153923,29.76250076,29.76392174,77.30989075,77.68299866,38.87577057,38.80456924,8.243618965,7.098999977,274.6528625,283.3523254,1068.102539,461.428833,996.9593506,0.590033948,18.42601204,6.425250053,71.49807739,1.158748269,0.747042596,0.322998166,0.202865571,0.242776737,4.369273186,72.41564178,9.27232933,4.760928631,0.082146093,Scan Off,8.095100403,Scan Off,338.649292,Scan Off,548.1779175,Scan Off,45.92258835,Scan Off,650.1061401,Scan Off,170.5695496,Scan Off,29.8354454,Scan Off,1004.034058,476.3321533,Calc Failed,Scan Off,7.771854877,Scan Off,339.5800171,Scan Off,533.8459473,Scan Off,47.2978096,Scan Off,643.5025635,Scan Off,167.2558899,Scan Off,29.84296417,Scan Off,1010.132813,484.6102905,Calc Failed,Scan Off,7.831840515,Scan Off,348.177887,Scan Off,527.7874146,Scan Off,45.67596436,Scan Off,643.3184814,Scan Off,165.0540924,Scan Off,29.83529282,Scan Off,1013.984558,478.3817444,Calc Failed
27-Nov-22 07:00:00,40.31993103,40.31993103,42.56462097,42.60175705,40.89938736,40.89938736,29.76935959,29.7710762,77.42502594,77.44499969,38.80456924,38.80456924,7.55983305,10.76300049,290.6932678,299.4860535,1074.212891,458.1739197,996.9593506,0.590033948,18.41635513,6.362328053,71.49790192,1.157011628,0.7369017,0.322202623,0.200693741,0.239745513,4.359422684,72.59332275,9.224350929,4.722452641,0.081565209,Scan Off,7.935585976,Scan Off,341.9678345,Scan Off,546.8775024,Scan Off,44.92799759,Scan Off,649.2047119,Scan Off,170.5766754,Scan Off,29.84070969,Scan Off,1003.498779,478.9901428,Calc Failed,Scan Off,8.242115974,Scan Off,339.7280273,Scan Off,542.0823364,Scan Off,46.70420837,Scan Off,643.5307007,Scan Off,168.1169739,Scan Off,29.84951019,Scan Off,1008.965149,486.5903931,Calc Failed,Scan Off,7.871463299,Scan Off,349.6080322,Scan Off,528.6124268,Scan Off,45.93043518,Scan Off,644.3946533,Scan Off,165.2399597,Scan Off,29.84105492,Scan Off,1014.509521,478.8128052,Calc Failed
27-Nov-22 08:00:00,40.44799423,40.44799423,42.57820129,42.52999115,41.33426666,41.33426666,29.78804207,29.7881012,80.26544952,80.81900024,38.25017929,38.14328384,6.641614437,6.183000088,301.716156,320.3605652,1059.751709,467.4337463,997.8158569,0.590122938,18.41674805,6.303060532,71.55014801,1.153040051,0.743504405,0.324747652,0.201514989,0.237182662,4.315344334,72.72467804,9.207343102,4.707062244,0.08252468,Scan Off,8.017095566,Scan Off,339.1641235,Scan Off,546.8960571,Scan Off,44.8105011,Scan Off,649.428833,Scan Off,171.2555542,Scan Off,29.86040878,Scan Off,1003.298218,475.6380615,Calc Failed,Scan Off,7.993772507,Scan Off,339.8588562,Scan Off,537.9735107,Scan Off,46.00529099,Scan Off,642.8748779,Scan Off,168.2843018,Scan Off,29.86931992,Scan Off,1008.676147,485.9308472,Calc Failed,Scan Off,8.198645592,Scan Off,345.2863464,Scan Off,529.0567017,Scan Off,44.9888649,Scan Off,643.5558472,Scan Off,166.0708771,Scan Off,29.85536575,Scan Off,1012.242493,476.5041809,Calc Failed
27-Nov-22 09:00:00,40.27566147,40.27566147,42.2444191,42.22269821,40.95298767,40.95298767,29.78804588,29.78810692,84.56157684,84.37000275,38.82720184,38.64906311,8.243733406,6.641000271,266.0042114,287.3042908,1079.063354,461.3908691,998.6167603,0.589344263,18.3720932,6.204446793,71.64984894,1.141903281,0.723451853,0.320277572,0.201206744,0.237750247,4.194098473,73.24768829,9.04600811,4.597512722,0.08565484,Scan Off,8.04983139,Scan Off,340.8670654,Scan Off,547.9917603,Scan Off,45.97940826,Scan Off,650.4118042,Scan Off,170.5963135,Scan Off,29.8614502,Scan Off,1004.477722,477.3063354,Calc Failed,Scan Off,7.933930874,Scan Off,339.8926392,Scan Off,539.0442505,Scan Off,48.46760178,Scan Off,645.0435791,Scan Off,167.4652863,Scan Off,29.86919403,Scan Off,1009.928467,483.9751282,Calc Failed,Scan Off,7.902109146,Scan Off,346.0079041,Scan Off,528.2945557,Scan Off,46.67556763,Scan Off,645.4572144,Scan Off,165.1011963,Scan Off,29.85542297,Scan Off,1015.182251,475.3090515,Calc Failed
